[23:17:21 INFO]: [Chunky] Loading server plugin Chunky v1.5.3
[23:17:27 INFO]: [Chunky] Enabling Chunky v1.5.3
[23:18:33 INFO]: [Chunky] Task running for world. Processed: 1824 chunks (3.14%), ETA: 0:22:16, Rate: 42.1 cps, Current: 58, 15
[23:18:34 INFO]: [Chunky] Task running for world. Processed: 1882 chunks (3.24%), ETA: 0:21:57, Rate: 42.6 cps, Current: 55, 12
[23:18:35 INFO]: [Chunky] Task running for world. Processed: 1953 chunks (3.36%), ETA: 0:21:20, Rate: 43.8 cps, Current: 49, 2
[23:18:36 INFO]: [Chunky] Task running for world. Processed: 1998 chunks (3.44%), ETA: 0:21:20, Rate: 43.8 cps, Current: 53, 0
[23:18:37 INFO]: [Chunky] Task running for world. Processed: 2036 chunks (3.51%), ETA: 0:21:26, Rate: 43.6 cps, Current: 62, 3
[23:18:38 INFO]: [Chunky] Task running for world. Processed: 2055 chunks (3.54%), ETA: 0:21:32, Rate: 43.3 cps, Current: 63, 1
[23:18:39 INFO]: [Chunky] Task running for world. Processed: 2081 chunks (3.58%), ETA: 0:21:43, Rate: 43.0 cps, Current: 32, -25
[23:18:41 INFO]: [Chunky] Task running for world. Processed: 2113 chunks (3.64%), ETA: 0:22:01, Rate: 42.3 cps, Current: 41, -30
[23:18:42 INFO]: [Chunky] Task running for world. Processed: 2168 chunks (3.73%), ETA: 0:21:59, Rate: 42.4 cps, Current: 41, -25
[23:18:43 INFO]: [Chunky] Task running for world. Processed: 2197 chunks (3.78%), ETA: 0:22:30, Rate: 41.4 cps, Current: 46, -23
[23:18:44 INFO]: [Chunky] Task running for world. Processed: 2229 chunks (3.84%), ETA: 0:22:42, Rate: 41.0 cps, Current: 39, -20
[23:18:45 INFO]: [Chunky] Task running for world. Processed: 2289 chunks (3.94%), ETA: 0:21:59, Rate: 42.3 cps, Current: 34, -20
